BlockNumber	SequenceNumber	EventNumber	Time	isHit	target	pressed	sequence
10	171	1	198	1	4	4	0
10	171	2	399	1	1	1	0
10	171	3	589	1	3	3	0
10	171	4	840	1	2	2	0
10	171	5	1311	1	4	4	0
10	172	1	202	1	4	4	0
10	172	2	393	1	1	1	0
10	172	3	595	1	3	3	0
10	172	4	768	1	2	2	0
10	172	5	1180	1	4	4	0
10	173	1	193	1	4	4	0
10	173	2	406	1	1	1	0
10	173	3	641	1	3	3	0
10	173	4	866	1	2	2	0
10	173	5	1260	1	4	4	0
10	174	1	198	1	4	4	0
10	174	2	368	1	1	1	0
10	174	3	616	1	3	3	0
10	174	4	799	1	2	2	0
10	174	5	1199	1	4	4	0
10	175	1	170	1	4	4	0
10	175	2	398	1	1	1	0
10	175	3	678	1	3	3	0
10	175	4	911	1	2	2	0
10	175	5	2115	1	4	4	0
10	176	1	177	1	4	4	0
10	176	2	415	1	1	1	0
10	176	3	1934	1	3	3	0
10	176	4	2126	1	2	2	0
10	176	5	2498	1	4	4	0
10	177	1	163	1	4	4	0
10	177	2	355	1	1	1	0
10	177	3	600	1	3	3	0
10	177	4	887	1	2	2	0
10	177	5	1196	1	4	4	0
10	178	1	152	1	4	4	0
10	178	2	363	1	1	1	0
10	178	3	702	1	3	3	0
10	178	4	866	1	2	2	0
10	178	5	1224	1	4	4	0
10	179	1	166	1	4	4	0
10	179	2	355	1	1	1	0
10	179	3	600	1	3	3	0
10	179	4	882	1	2	2	0
10	179	5	1136	1	4	4	0
10	180	1	199	1	4	4	0
10	180	2	373	1	1	1	0
10	180	3	697	1	3	3	0
10	180	4	845	1	2	2	0
10	180	5	1186	1	4	4	0
10	181	1	181	1	4	4	0
10	181	2	376	1	1	1	0
10	181	3	744	1	3	3	0
10	181	4	1001	1	2	2	0
10	181	5	1329	1	4	4	0
10	182	1	244	1	4	4	0
10	182	2	411	1	1	1	0
10	182	3	760	1	3	3	0
10	182	4	947	1	2	2	0
10	182	5	1318	1	4	4	0
10	183	1	191	1	4	4	0
10	183	2	378	1	1	1	0
10	183	3	617	1	3	3	0
10	183	4	916	1	2	2	0
10	183	5	1297	1	4	4	0
10	184	1	148	1	4	4	0
10	184	2	387	1	1	1	0
10	184	3	633	1	3	3	0
10	184	4	819	1	2	2	0
10	184	5	1251	1	4	4	0
11	185	1	1231	1	4	4	0
11	185	2	1483	1	1	1	0
11	185	3	1786	1	3	3	0
11	185	4	2009	1	2	2	0
11	185	5	2246	1	4	4	0
11	186	1	163	1	4	4	0
11	186	2	380	1	1	1	0
11	186	3	628	1	3	3	0
11	186	4	789	1	2	2	0
11	186	5	1074	1	4	4	0
11	187	1	163	1	4	4	0
11	187	2	378	1	1	1	0
11	187	3	629	1	3	3	0
11	187	4	837	1	2	2	0
11	187	5	1078	1	4	4	0
11	188	1	164	1	4	4	0
11	188	2	378	1	1	1	0
11	188	3	624	1	3	3	0
11	188	4	793	1	2	2	0
11	188	5	1078	1	4	4	0
11	189	1	177	1	4	4	0
11	189	2	411	1	1	1	0
11	189	3	584	1	3	3	0
11	189	4	786	1	2	2	0
11	189	5	1110	1	4	4	0
11	190	1	195	1	4	4	0
11	190	2	312	1	1	1	0
11	190	3	595	1	3	3	0
11	190	4	761	1	2	2	0
11	190	5	1065	1	4	4	0
11	191	1	193	1	4	4	0
11	191	2	358	1	1	1	0
11	191	3	708	1	3	3	0
11	191	4	891	1	2	2	0
11	191	5	1229	1	4	4	0
11	192	1	129	1	4	4	0
11	192	2	332	1	1	1	0
11	192	3	654	1	3	3	0
11	192	4	780	1	2	2	0
11	192	5	1068	1	4	4	0
11	193	1	215	1	4	4	0
11	193	2	383	1	1	1	0
11	193	3	652	1	3	3	0
11	193	4	834	1	2	2	0
11	193	5	1111	1	4	4	0
11	194	1	171	1	4	4	0
11	194	2	363	1	1	1	0
11	194	3	636	1	3	3	0
11	194	4	827	1	2	2	0
11	194	5	1153	1	4	4	0
11	195	1	170	1	4	4	0
11	195	2	389	1	1	1	0
11	195	3	623	1	3	3	0
11	195	4	837	1	2	2	0
11	195	5	1171	1	4	4	0
11	196	1	227	1	4	4	0
11	196	2	403	1	1	1	0
11	196	3	617	1	3	3	0
11	196	4	791	1	2	2	0
11	196	5	1113	1	4	4	0
11	197	1	223	1	4	4	0
11	197	2	372	1	1	1	0
11	197	3	635	1	3	3	0
11	197	4	902	1	2	2	0
11	197	5	1195	1	4	4	0
11	198	1	197	1	4	4	0
11	198	2	384	1	1	1	0
11	198	3	696	1	3	3	0
11	198	4	884	1	2	2	0
11	198	5	1255	1	4	4	0
11	199	1	169	1	4	4	0
11	199	2	373	1	1	1	0
11	199	3	667	1	3	3	0
11	199	4	874	1	2	2	0
11	199	5	1274	1	4	4	0
11	200	1	209	1	4	4	0
11	200	2	428	1	1	1	0
11	200	3	823	1	3	3	0
11	200	4	1046	1	2	2	0
11	200	5	1404	1	4	4	0
11	201	1	160	1	4	4	0
11	201	2	404	1	1	1	0
11	201	3	681	1	3	3	0
11	201	4	878	1	2	2	0
11	201	5	1233	1	4	4	0
11	202	1	158	1	4	4	0
11	202	2	353	1	1	1	0
11	202	3	623	1	3	3	0
11	202	4	859	1	2	2	0
11	202	5	1232	1	4	4	0
11	203	1	147	1	4	4	0
11	203	2	322	1	1	1	0
11	203	3	566	1	3	3	0
11	203	4	801	1	2	2	0
11	203	5	1180	1	4	4	0
11	204	1	170	1	4	4	0
11	204	2	387	1	1	1	0
11	204	3	611	1	3	3	0
11	204	4	803	1	2	2	0
11	204	5	1203	1	4	4	0
11	205	1	160	1	4	4	0
11	205	2	356	1	1	1	0
11	205	3	644	1	3	3	0
11	205	4	861	1	2	2	0
11	205	5	1238	1	4	4	0
11	206	1	170	1	4	4	0
11	206	2	403	1	1	1	0
11	206	3	647	1	3	3	0
11	206	4	833	1	2	2	0
11	206	5	1251	1	4	4	0
11	207	1	172	1	4	4	0
11	207	2	377	1	1	1	0
11	207	3	764	1	3	3	0
11	207	4	1547	1	2	2	0
11	207	5	2440	1	4	4	0
12	208	1	1613	1	4	4	0
12	208	2	1899	1	1	1	0
12	208	3	2192	1	3	3	0
12	208	4	2458	1	2	2	0
12	208	5	2798	1	4	4	0
12	209	1	234	1	4	4	0
12	209	2	383	1	1	1	0
12	209	3	596	1	3	3	0
12	209	4	792	1	2	2	0
12	209	5	1082	1	4	4	0
12	210	1	183	1	4	4	0
12	210	2	351	1	1	1	0
12	210	3	587	1	3	3	0
12	210	4	803	1	2	2	0
12	210	5	1128	1	4	4	0
12	211	1	218	1	4	4	0
12	211	2	426	1	1	1	0
12	211	3	642	1	3	3	0
12	211	4	858	1	2	2	0
12	211	5	1192	1	4	4	0
12	212	1	156	1	4	4	0
12	212	2	359	1	1	1	0
12	212	3	646	1	3	3	0
12	212	4	807	1	2	2	0
12	212	5	1124	1	4	4	0
12	213	1	163	1	4	4	0
12	213	2	374	1	1	1	0
12	213	3	577	1	3	3	0
12	213	4	810	1	2	2	0
12	213	5	1089	1	4	4	0
12	214	1	163	1	4	4	0
12	214	2	343	1	1	1	0
12	214	3	603	1	3	3	0
12	214	4	820	1	2	2	0
12	214	5	1168	1	4	4	0
12	215	1	130	1	4	4	0
12	215	2	353	1	1	1	0
12	215	3	576	1	3	3	0
12	215	4	814	1	2	2	0
12	215	5	1127	1	4	4	0
12	216	1	210	1	4	4	0
12	216	2	348	1	1	1	0
12	216	3	783	1	3	3	0
12	216	4	961	1	2	2	0
12	216	5	1299	1	4	4	0
12	217	1	175	1	4	4	0
12	217	2	361	1	1	1	0
12	217	3	541	1	3	3	0
12	217	4	736	1	2	2	0
12	217	5	1054	1	4	4	0
12	218	1	162	1	4	4	0
12	218	2	366	1	1	1	0
12	218	3	632	1	3	3	0
12	218	4	794	1	2	2	0
12	218	5	1104	1	4	4	0
12	219	1	228	1	4	4	0
12	219	2	353	1	1	1	0
12	219	3	602	1	3	3	0
12	219	4	824	1	2	2	0
12	219	5	1153	1	4	4	0
12	220	1	198	1	4	4	0
12	220	2	371	1	1	1	0
12	220	3	564	1	3	3	0
12	220	4	788	1	2	2	0
12	220	5	1145	1	4	4	0
12	221	1	221	1	4	4	0
12	221	2	401	1	1	1	0
12	221	3	625	1	3	3	0
12	221	4	811	1	2	2	0
12	221	5	1178	1	4	4	0
12	222	1	176	1	4	4	0
12	222	2	345	1	1	1	0
12	222	3	715	1	3	3	0
12	222	4	942	1	2	2	0
12	222	5	1289	1	4	4	0
12	223	1	164	1	4	4	0
12	223	2	390	1	1	1	0
12	223	3	594	1	3	3	0
12	223	4	866	1	2	2	0
12	223	5	1322	1	4	4	0
12	224	1	212	1	4	4	0
12	224	2	424	1	1	1	0
12	224	3	673	1	3	3	0
12	224	4	883	1	2	2	0
12	224	5	1238	1	4	4	0
12	225	1	241	1	4	4	0
12	225	2	386	1	1	1	0
12	225	3	597	1	3	3	0
12	225	4	784	1	2	2	0
12	225	5	1225	1	4	4	0
12	226	1	166	1	4	4	0
12	226	2	373	1	1	1	0
12	226	3	672	1	3	3	0
12	226	4	847	1	2	2	0
12	226	5	1259	1	4	4	0
12	227	1	209	1	4	4	0
12	227	2	380	1	1	1	0
12	227	3	711	1	3	3	0
12	227	4	878	1	2	2	0
12	227	5	1289	1	4	4	0
12	228	1	197	1	4	4	0
12	228	2	456	1	1	1	0
12	228	3	685	1	3	3	0
12	228	4	848	1	2	2	0
12	228	5	1289	1	4	4	0
12	229	1	139	1	4	4	0
12	229	2	356	1	1	1	0
12	229	3	705	1	3	3	0
12	229	4	899	1	2	2	0
12	229	5	1272	1	4	4	0
12	230	1	167	1	4	4	0
12	230	2	346	1	1	1	0
12	230	3	643	1	3	3	0
12	230	4	842	1	2	2	0
12	230	5	1243	1	4	4	0
